;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; LADA (ВАЗ) 2105  ; 2010 ;140 000 ; 16 500 ;" Орёл
"; 4 марта; 2,6; 1.6 л; 73 л.с.; механика; бензин; АИ-95; задний; 17 с; Россия; 4; 5; 4130; 1620; 1446; 2424; 385; 976; механика; 5; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 150; 17; АИ-95; переднее, продольное; 1569; нет; 73 / 53 при 5400; 114 при 3400; рядное; 4; 2; карбюратор; 8.5; 76 × 80
2; LADA (ВАЗ) 2110  ; 2005 ; 50 000 ; 236 000 ;" Долгопрудный
"; 20 апреля; 3,0; 1.6 л; 81 л.с.; механика; бензин; АИ-95; передний; 13.5 с; Россия; 4; 5; 4265; 1680; 1420; 2492; 450; 1015; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 170; 13.5; АИ-95; переднее, поперечное; 1596; нет; 81 / 60 при 5200; 120 при 2700; рядное; 4; 2; распределенный впрыск (многоточечный); 10; 82 × 75.6
3; LADA (ВАЗ) 1111 Ока СеАЗ  ; 2007 ;27 000 ; 77 330 ;" Высокиничи
"; 23 апреля; 2,9; 0.8 л; 33 л.с.; механика; бензин; АИ-95; передний; 24 с; Россия; 3; 4; 3200; 1420; 1400; 2180; 210/630; 675; механика; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 130; 24; АИ-95; переднее, поперечное; 749; нет; 33 / 24 при 5600; 52 при 3200; рядное; 2; 2; карбюратор; 9.9; 82 × 71
4; LADA (ВАЗ) 21099  ; 1994 ; 50 000 ; 94 000 ;" Острогожск
"; 24 апреля; 3,1; 1.5 л; 78 л.с.; механика; бензин; АИ-95; передний; 13 с; Россия; 4; 5; 4205; 1620; 1400; 2460; 400; 970; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 156; 13; АИ-95; переднее, поперечное; 1499; нет; 78 / 57 при 5400; 116 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.9; 82 × 71
5; LADA (ВАЗ) 2121 (4x4)  ; 2012 ; 310 000 ; 14 000 ;" Москва
"; 24 апреля; 3,1; 1.7 л; 83 л.с.; механика; бензин; АИ-95; полный; 19 с; Россия; 3; 5; 3720; 1680; 1640; 2200; 265/585; 1210; механика; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 137; 19; АИ-95; переднее, продольное; 1690; нет; 83 / 60 при 5000; 128 при 4000; рядное; 4; 2; распределенный впрыск (многоточечный); 8.5; 82 × 80
6; LADA (ВАЗ) 2104  ; 2011 ; 194 000 ; 22 200 ;" Москва
"; 24 апреля; 2,3; 1.6 л; 74 л.с.; механика; бензин; АИ-95; задний; 17 с; Россия; 5; 5; 4115; 1620; 1443; 2424; 345/1035; 1020; механика; 5; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 145; 17; АИ-95; переднее, продольное; 1568; нет; 74 / 54 при 5300; 116 при 3650; рядное; 4; 2; распределенный впрыск (многоточечный); 8.5; 79 × 80
7; LADA (ВАЗ) 2112  ; 2001 ; 110 000 ; 150 000 ;" Краснодар
"; 24 апреля; 3,1; 1.5 л; 92 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Россия; 5; 5; 4170; 1680; 1420; 2489; 399/730; 1040; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 185; 12.5; АИ-95; переднее, поперечное; 1500; нет; 92 / 68 при 5600; 128 при 3700; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 82 × 71
8; LADA (ВАЗ) Priora I  ; 2012 ; 260 000 ; 76 000 ;" Брянск
"; 24 апреля; 3,6; 1.6 л; 98 л.с.; механика; бензин; АИ-95; передний; 11.5 с; Россия; 5; 5; 4210; 1680; 1420; 2492; 360/705; 1088; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 183; 11.5; АИ-95; переднее, поперечное; 1596; нет; 98 / 72 при 5600; 145 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 82 × 75.6
9; LADA (ВАЗ) Granta  ; 2014 ; 265 000 ; 75 500 ;" Санкт-Петербург
"; 24 апреля; 3,5; 1.6 л; 106 л.с.; механика; бензин; АИ-95; передний; 10.9 с; Россия; 5; 5; 4246; 1700; 1500; 2476; 440/760; 1085; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 179; 10.9; АИ-95; переднее, поперечное; 1596; нет; 106 / 78 при 5800; 148 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 82 × 75.6
10; LADA (ВАЗ) Vesta I  ; 2017 ; 565 000 ; 5 500 ;" Вологда
"; 24 апреля; 4,1; 1.6 л; 106 л.с.; механика; бензин; АИ-92; передний; 11.2 с; Россия; 4; 5; 4410; 1764; 1497; 2635; 480; 1230; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 175; 11.2; АИ-92; переднее, поперечное; 1596; нет; 106 / 78 при 5800; 148 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 82 × 75.6
11; LADA (ВАЗ) Granta  ; 2015 ; 310 000 ; 85 000 ;" Тверь
"; 24 апреля; 3,5; 1.6 л; 87 л.с.; механика; бензин; АИ-95; передний; 12.4 с; Россия; 4; 5; 4260; 1700; 1500; 2476; 480; 1075; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 167; 12.4; АИ-95; переднее, поперечное; 1596; нет; 87 / 64 при 5100; 140 при 3800; рядное; 4; 2; распределенный впрыск (многоточечный); 10.5; 82 × 75.6
12; LADA (ВАЗ) Granta  ; 2014 ; 265 000 ; 87 000 ;" Череповец
"; 24 апреля; 3,5; 1.6 л; 87 л.с.; механика; бензин; АИ-95; передний; 12.4 с; Россия; 4; 5; 4260; 1700; 1500; 2476; 480; 1075; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 167; 12.4; АИ-95; переднее, поперечное; 1596; нет; 87 / 64 при 5100; 140 при 3800; рядное; 4; 2; распределенный впрыск (многоточечный); 10.5; 82 × 75.6
13; LADA (ВАЗ) 2121 (4x4)  ; 1982 ; 150 000 ; 47 459 ;" Москва
"; 23 апреля; 3,1; 1.6 л; 75 л.с.; механика; бензин; АИ-92; полный; 23 с; Россия; 3; 5; 3720; 1680; 1640; 2200; 265/585; 1150; механика; 4; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 132; 23; АИ-92; переднее, продольное; 1580; нет; 75 / 55 при 5400; 116 при 3000; рядное; 4; 2; карбюратор; 8.5; 79 × 80
14; LADA (ВАЗ) 2115  ; 2006 ; 110 000 ; 135 000 ;" Москва и Московская область
"; 15 марта; 3,0; 1.5 л; 78 л.с.; механика; бензин; АИ-95; передний; 14 с; Россия; 4; 5; 4330; 1650; 1402; 2460; 445; 970; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 165; 14; АИ-95; переднее, поперечное; 1500; нет; 78 / 58 при 5400; 115 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.9; 82 × 71
15; LADA (ВАЗ) Priora I  ; 2008 ; 155 000 ; 161 200 ;" Боровичи
"; 24 апреля; 3,6; 1.6 л; 98 л.с.; механика; бензин; АИ-95; передний; 11.5 с; Россия; 4; 5; 4350; 1680; 1420; 2492; 430; 1088; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 183; 11.5; АИ-95; переднее, поперечное; 1596; нет; 98 / 72 при 5600; 145 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 82 × 75.6
16; LADA (ВАЗ) 2107  ; 2007 ; 55 000 ; 125 000 ;" Тверь
"; 24 апреля; 2,6; 1.6 л; 74 л.с.; механика; бензин; АИ-92; задний; 15 с; Россия; 4; 5; 4145; 1620; 1446; 2424; 379; 1030; механика; 5; задний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 155; 15; АИ-92; переднее, продольное; 1569; нет; 74 / 54 при 5000; 116 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 8.5; 79 × 80
17; LADA (ВАЗ) 2106  ; 1987 ;26 000 ; 95 591 ;" Мытищи
"; 24 апреля; 2,6; 1.3 л; 64 л.с.; механика; бензин; АИ-92; задний; 18 с; Россия; 4; 5; 4166; 1611; 1440; 2424; 345; 1045; механика; 4; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 145; 18; АИ-92; переднее, продольное; 1294; нет; 64 / 47 при 5600; 94 при 3400; рядное; 4; 2; карбюратор; 8.5; 79 × 66
18; LADA (ВАЗ) 2109  ; 2004 ; 55 000 ; 204 000 ;" Санкт-Петербург
"; 24 апреля; 2,9; 1.5 л; 72 л.с.; механика; бензин; АИ-92; передний; 14 с; Россия; 5; 5; 4006; 1650; 1402; 2460; 270/1000; 945; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 156; 14; АИ-92; переднее, поперечное; 1500; нет; 72 / 53 при 5600;; рядное; 4; 2; карбюратор; 9.9; 82 × 71
19; LADA (ВАЗ) 2110  ; 2004 ; 70 000 ; 158 000 ;" Жердевка
"; 23 апреля; 3,0; 1.5 л; 79 л.с.; механика; бензин; АИ-95; передний; 14 с; Россия; 4; 5; 4265; 1680; 1420; 2492; 450; 1080; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 170; 14; АИ-95; переднее, поперечное; 1499; нет; 79 / 57 при 5400; 109 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.9; 82 × 71
20; LADA (ВАЗ) 2107  ; 1999 ; 40 000 ; 43 000 ;" Зеленоград
"; 24 апреля; 2,6; 1.6 л; 75 л.с.; механика; бензин; АИ-95; задний; 15 с; Россия; 4; 5; 4145; 1620; 1446; 2424; 379; 976; механика; 5; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 150; 15; АИ-95; переднее, продольное; 1568; нет; 75 / 56 при 5600; 122 при 3500; рядное; 4; 2; карбюратор; 8.5; 79 × 80
21; LADA (ВАЗ) 2109  ; 2001 ; 95 000 ; 175 000 ;" Электроугли
"; 24 апреля; 2,9; 1.5 л; 72 л.с.; механика; бензин; АИ-92; передний; 14 с; Россия; 5; 5; 4006; 1650; 1402; 2460; 270/1000; 945; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 156; 14; АИ-92; переднее, поперечное; 1500; нет; 72 / 53 при 5600;; рядное; 4; 2; карбюратор; 9.9; 82 × 71
22; LADA (ВАЗ) 2107  ; 1988 ;111 000 ; 50 000 ;" Королёв
"; 26 сентября 2017; 2,6; 1.5 л; 72 л.с.; механика; бензин; АИ-95; задний; 17 с; Россия; 4; 5; 4145; 1620; 1446; 2424; 379; 1060; механика; 5; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 150; 17; АИ-95; переднее, продольное; 1452; нет; 72 / 53 при 5000; 105 при 3500; рядное; 4; 2; распределенный впрыск (многоточечный); 8.5; 76 × 80
23; LADA (ВАЗ) 2107  ; 2004 ; 65 000 ; 82 000 ;" Зеленокумск
"; 23 апреля; 2,6; 1.6 л; 74 л.с.; механика; бензин; АИ-95; задний; 16 с; Россия; 4; 5; 4145; 1620; 1446; 2424; 379; 1060; механика; 5; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 150; 16; АИ-95; переднее, продольное; 1568; нет; 74 / 54 при 5300; 116 при 3750; рядное; 4; 2; распределенный впрыск (многоточечный); 8.5; 79 × 80
24; LADA (ВАЗ) Kalina I  ; 2010 ; 200 000 ; 67 000 ;" Смоленск
"; 23 апреля; 3,4; 1.4 л; 89 л.с.; механика; бензин; АИ-95; передний; 12.8 с; Россия; 5; 5; 4040; 1700; 1500; 2470; 350/650; 1080; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 165; 12.8; АИ-95; переднее, поперечное; 1390; нет; 89 / 65 при 5250; 127 при 4200 – 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 81 × 74
25; LADA (ВАЗ) 2121 (4x4) Urban  ; 2017 ; 449 000 ; 16 500 ;" Санкт-Петербург
"; 24 апреля; 3,1; 1.7 л; 83 л.с.; механика; бензин; АИ-95; полный; 17 с; Россия; 3; 5; 3640; 1690; 1640; 2200; 265/585; 1285; механика; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 142; 17; АИ-95; переднее, продольное; 1690; нет; 83 / 61 при 5000; 129 при 4000; рядное; 4; 2; распределенный впрыск (многоточечный); 8.5; 82 × 80
26; LADA (ВАЗ) 2105  ; 2004 ; 65 000 ; 63 000 ;" Щелково
"; 23 апреля; 2,6; 1.5 л; 75 л.с.; механика; бензин; АИ-92; задний; 18 с; Россия; 4; 5; 4130; 1620; 1446; 2424; 385; 995; механика; 5; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 145; 18; АИ-92; переднее, продольное; 1450; нет; 75 / 55 при 5600; 104 при 3400; рядное; 4; 2; карбюратор; 8.5; 76 × 80
27; LADA (ВАЗ) 2105  ; 2008 ; 70 000 ; 70 000 ;" Санкт-Петербург
"; 11 мая 2015; 2,6; 1.6 л; 73 л.с.; механика; бензин; АИ-95; задний; 17 с; Россия; 4; 5; 4130; 1620; 1446; 2424; 385; 976; механика; 5; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 150; 17; АИ-95; переднее, продольное; 1569; нет; 73 / 53 при 5400; 114 при 3400; рядное; 4; 2; карбюратор; 8.5; 76 × 80
28; LADA (ВАЗ) 2110  ; 2006 ; 160 000 ; 46 700 ;" Зеленоград
"; 23 апреля; 3,0; 1.6 л; 81 л.с.; механика; бензин; АИ-95; передний; 13.5 с; Россия; 4; 5; 4265; 1680; 1420; 2492; 450; 1015; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 170; 13.5; АИ-95; переднее, поперечное; 1596; нет; 81 / 60 при 5200; 120 при 2700; рядное; 4; 2; распределенный впрыск (многоточечный); 10; 82 × 75.6
29; LADA (ВАЗ) 2112  ; 2001 ; 65 000 ; 250 000 ;" Тамбов
"; 23 апреля; 3,1; 1.5 л; 94 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Россия; 5; 5; 4170; 1680; 1420; 2489; 399/730; 1015; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 180; 12.5; АИ-95; переднее, поперечное; 1499; нет; 94 / 69 при 5600; 131 при 3700; рядное; 4; 4; распределенный впрыск (многоточечный);; 
30; LADA (ВАЗ) Vesta I  ; 2017 ; 650 000 ; 8 900 ;" Самара
"; 23 апреля; 4,1; 1.6 л; 106 л.с.; механика; бензин; АИ-92; передний; 11.2 с; Россия; 4; 5; 4410; 1764; 1497; 2635; 480; 1230; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 175; 11.2; АИ-92; переднее, поперечное; 1596; нет; 106 / 78 при 5800; 148 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 82 × 75.6
31; LADA (ВАЗ) Granta  ; 2015 ; 355 000 ; 48 128 ;" Ижевск
"; 23 апреля; 3,5; 1.6 л; 87 л.с.; механика; бензин; АИ-95; передний; 12.4 с; Россия; 5; 5; 4246; 1700; 1500; 2476; 440/760; 1085; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 166; 12.4; АИ-95; переднее, поперечное; 1596; нет; 87 / 64 при 5100; 140 при 3800; рядное; 4; 2; распределенный впрыск (многоточечный); 10.5; 82 × 75.6
32; LADA (ВАЗ) 2106  ; 1987 ; 51 000 ; 120 000 ;" Казань
"; 23 апреля; 2,6; 1.3 л; 64 л.с.; механика; бензин; АИ-92; задний; 18 с; Россия; 4; 5; 4166; 1611; 1440; 2424; 345; 1045; механика; 4; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 145; 18; АИ-92; переднее, продольное; 1294; нет; 64 / 47 при 5600; 94 при 3400; рядное; 4; 2; карбюратор; 8.5; 79 × 66
33; LADA (ВАЗ) Kalina I  ; 2012 ; 210 000 ; 145 574 ;" Санкт-Петербург
"; 23 апреля; 3,4; 1.6 л; 81 л.с.; механика; бензин; АИ-95; передний; 13.3 с; Россия; 5; 5; 3850; 1700; 1500; 2470; 235; 1080; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 160; 13.3; АИ-95; переднее, поперечное; 1596; нет; 81 / 60 при 5200; 120 при 2500 – 2900; рядное; 4; 2; распределенный впрыск (многоточечный); 9.8; 82 × 75.6
34; LADA (ВАЗ) Kalina I  ; 2008 ; 160 000 ; 48 000 ;" Новокуйбышевск
"; 24 апреля; 3,4; 1.6 л; 81 л.с.; механика; бензин; АИ-95; передний; 13.3 с; Россия; 4; 5; 4040; 1700; 1500; 2470; 400; 1080; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 160; 13.3; АИ-95; переднее, поперечное; 1596; нет; 81 / 60 при 5200; 120 при 2500 – 2900; рядное; 4; 2; распределенный впрыск (многоточечный); 9.8; 82 × 75.6
35; LADA (ВАЗ) 2106  ; 1996 ; 27 000 ; 98 000 ;" Моршанск
"; 24 апреля; 2,6; 1.6 л; 75 л.с.; механика; бензин; АИ-92; задний; 16 с; Россия; 4; 5; 4166; 1611; 1440; 2424; 345; 1035; механика; 4; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 150; 16; АИ-92; переднее, продольное; 1569; нет; 75 / 53 при 5400; 116 при 3000; рядное; 4; 2; карбюратор; 8.5; 79 × 80
36; LADA (ВАЗ) Kalina II  ; 2016 ; 380 000 ; 20 035 ;" Уфа
"; 23 апреля; 3,8; 1.6 л; 87 л.с.; механика; бензин; АИ-95; передний; 12.2 с; Россия; 5; 5; 4084; 1700; 1504; 2476; 355/670; 1125; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 168; 12.2; АИ-95; переднее, поперечное; 1596; нет; 87 / 64 при 5100; 140 при 3800; рядное; 4; 2; распределенный впрыск (многоточечный); 10.3; 82 × 75.6
37; LADA (ВАЗ) Kalina I  ; 2012 ; 255 000 ; 62 000 ;" Курган
"; 23 апреля; 3,4; 1.6 л; 81 л.с.; механика; бензин; АИ-95; передний; 13.3 с; Россия; 5; 5; 3850; 1700; 1500; 2470; 235; 1080; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 160; 13.3; АИ-95; переднее, поперечное; 1596; нет; 81 / 60 при 5200; 120 при 2500 – 2900; рядное; 4; 2; распределенный впрыск (многоточечный); 9.8; 82 × 75.6
38; LADA (ВАЗ) Kalina I  ; 2011 ; 195 000 ; 112 494 ;" Рязань
"; 23 апреля; 3,4; 1.6 л; 81 л.с.; механика; бензин; АИ-95; передний; 13.3 с; Россия; 5; 5; 4040; 1700; 1500; 2470; 350/650; 1080; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 160; 13.3; АИ-95; переднее, поперечное; 1596; нет; 81 / 60 при 5200; 120 при 2500 – 2900; рядное; 4; 2; распределенный впрыск (многоточечный); 9.8; 82 × 75.6
39; LADA (ВАЗ) Kalina I Sport  ; 2009 ; 230 000 ; 177 000 ;" Челябинск
"; 23 апреля; 3,4; 1.6 л; 98 л.с.; механика; бензин; АИ-95; передний; 11.6 с; Россия; 5; 5; 3905; 1700; 1500; 2470; 235; 1080; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 183; 11.6; АИ-95; переднее, поперечное; 1596; нет; 98 / 72 при 5600; 145 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 82 × 75.6
40; LADA (ВАЗ) Priora I  ; 2008 ;144 000 ; 160 000 ;" Самара
"; 23 апреля; 3,6; 1.6 л; 98 л.с.; механика; бензин; АИ-95; передний; 11.5 с; Россия; 5; 5; 4210; 1680; 1420; 2492; 360/705; 1088; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 183; 11.5; АИ-95; переднее, поперечное; 1596; нет; 98 / 72 при 5600; 145 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 82 × 75.6
41; LADA (ВАЗ) 2115  ; 2004 ; 80 000 ; 107 ;" Санкт-Петербург
"; 23 апреля; 3,0; 1.5 л; 78 л.с.; механика; бензин; АИ-95; передний; 14 с; Россия; 4; 5; 4330; 1650; 1402; 2460; 445; 970; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 165; 14; АИ-95; переднее, поперечное; 1500; нет; 78 / 58 при 5400; 115 при 3000; рядное; 4; 2; распределенный впрыск (многоточечный); 9.9; 82 × 71
42; LADA (ВАЗ) 2114  ; 2005 ; 90 000 ; 128 000 ;" Балашиха
"; 23 апреля; 3,1; 1.5 л; 77 л.с.; механика; бензин; АИ-95; передний; 13 с; Россия; 5; 5; 4122; 1650; 1402; 2460; 330/632; 970; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 165; 13; АИ-95; переднее, поперечное; 1499; нет; 77 / 56 при 5400; 116 при 2800 – 3200; рядное; 4; 2; распределенный впрыск (многоточечный);; 
43; LADA (ВАЗ) 2104  ; 1998 ; 45 000 ; 33 400 ;" Зеленоград
"; 23 апреля; 2,3; 1.5 л; 75 л.с.; механика; бензин; АИ-92; задний; 17 с; Россия; 5; 5; 4115; 1620; 1443; 2424; 345/1035; 1050; механика; 5; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 143; 17; АИ-92; переднее, продольное; 1450; нет; 75 / 55 при 5600; 104 при 3400; рядное; 4; 2; карбюратор; 8.5; 76 × 80
44; LADA (ВАЗ) 2104  ; 2009 ; 70 000 ; 55 600 ;" Шадринск
"; 23 апреля; 2,3; 1.6 л; 74 л.с.; механика; бензин; АИ-95; задний; 17 с; Россия; 5; 5; 4115; 1620; 1443; 2424; 345/1035; 1020; механика; 5; задний; независимая, пружинная; зависимая, пружинная; дисковые; барабанные; 145; 17; АИ-95; переднее, продольное; 1568; нет; 74 / 54 при 5300; 116 при 3650; рядное; 4; 2; распределенный впрыск (многоточечный); 8.5; 79 × 80
45; LADA (ВАЗ) 21099  ; 1998 ; 55 000 ; 169 000 ;" Волгоград
"; 23 апреля; 3,1; 1.5 л; 70 л.с.; механика; бензин; АИ-92; передний; 14 с; Россия; 4; 5; 4205; 1620; 1400; 2460; 400; 960; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 155; 14; АИ-92; переднее, поперечное; 1499; нет; 70 / 51 при 5600; 106 при 3400; рядное; 4; 2; карбюратор; 9.9; 82 × 71
46; LADA (ВАЗ) 2112  ; 2008 ; 150 000 ; 130 000 ;" Нижний Новгород
"; 23 апреля; 3,1; 1.6 л; 90 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Россия; 5; 5; 4170; 1680; 1420; 2489; 399/730; 1060; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 180; 12.5; АИ-95; переднее, поперечное; 1597; нет; 90 / 66 при 5000; 131 при 3700; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 82 × 75.6
47; LADA (ВАЗ) Kalina I  ; 2007 ; 155 000 ; 124 000 ;" Санкт-Петербург
"; 23 апреля; 3,4; 1.6 л; 81 л.с.; механика; бензин; АИ-95; передний; 13.3 с; Россия; 5; 5; 3850; 1700; 1500; 2470; 235; 1080; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 160; 13.3; АИ-95; переднее, поперечное; 1596; нет; 81 / 60 при 5200; 120 при 2500 – 2900; рядное; 4; 2; распределенный впрыск (многоточечный); 9.8; 82 × 75.6
48; LADA (ВАЗ) Kalina I  ; 2008 ; 155 000 ; 98 000 ;" Курск
"; 24 апреля; 3,4; 1.4 л; 89 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Россия; 5; 5; 3850; 1700; 1500; 2470; 235; 1080; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 165; 12.5; АИ-95; переднее, поперечное; 1390; нет; 89 / 65 при 5250; 127 при 4200 – 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 81 × 74
49; LADA (ВАЗ) 2115  ; 2010 ; 205 000 ; 55 138 ;" Волжский
"; 23 апреля; 3,0; 1.6 л; 80 л.с.; механика; бензин; АИ-95; передний; 13.2 с; Россия; 4; 5; 4330; 1650; 1402; 2460; 445; 1000; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 158; 13.2; АИ-95; переднее, поперечное; 1596; нет; 80 / 59 при 5200; 120 при 2700; рядное; 4; 2; распределенный впрыск (многоточечный);; 
50; LADA (ВАЗ) Granta  ; 2012 ; 255 000 ; 86 000 ;" Казань
"; 23 апреля; 3,5; 1.6 л; 87 л.с.; механика; бензин; АИ-95; передний; 12.4 с; Россия; 4; 5; 4260; 1700; 1500; 2476; 480; 1075; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 167; 12.4; АИ-95; переднее, поперечное; 1596; нет; 87 / 64 при 5100; 140 при 3800; рядное; 4; 2; распределенный впрыск (многоточечный); 10.5; 82 × 75.6
51; LADA (ВАЗ) Kalina I  ; 2011 ; 205 000 ; 59 751 ;" Тольятти
"; 23 апреля; 3,4; 1.4 л; 89 л.с.; механика; бензин; АИ-95; передний; 12.8 с; Россия; 5; 5; 4040; 1700; 1500; 2470; 350/650; 1080; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 165; 12.8; АИ-95; переднее, поперечное; 1390; нет; 89 / 65 при 5250; 127 при 4200 – 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 81 × 74
52; LADA (ВАЗ) Kalina I  ; 2012 ; 245 000 ; 64 000 ;" Владимир
"; 23 апреля; 3,4; 1.6 л; 81 л.с.; механика; бензин; АИ-95; передний; 13.3 с; Россия; 5; 5; 3850; 1700; 1500; 2470; 235; 1080; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 160; 13.3; АИ-95; переднее, поперечное; 1596; нет; 81 / 60 при 5200; 120 при 2500 – 2900; рядное; 4; 2; распределенный впрыск (многоточечный); 9.8; 82 × 75.6
