;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
10; Toyota Auris I  ; 2007 ; 365 000 ; 221 000 ;" Санкт-Петербург
"; 28 января; 4,3; 1.6 л; 124 л.с.; механика; бензин; АИ-95; передний; 10.4 с; Япония; 5; 5; 4220; 1760; 1515; 2600; 354/761; 1230; механика; 5; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 190; 10.4; АИ-95; переднее, поперечное; 1598; нет; 124 / 91 при 6000; 157 при 5200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.2; 80.5 × 78.5
11; Toyota Corolla X (E140, E150)  ; 2008 ; 350 000 ; 203 000 ;" Выборг
"; 24 апреля; 4,4; 1.6 л; 124 л.с.; механика; бензин; АИ-95; передний; 10.4 с; Япония; 4; 5; 4540; 1760; 1470; 2600; 450; 1300; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 195; 10.4; АИ-95; переднее, поперечное; 1598; нет; 124 / 91 при 6000; 157 при 5200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.2; 80.5 × 78.5
12; Toyota Camry VII (XV50) Рестайлинг  ; 2014 ;1 270 000 ; 70 684 ;" Санкт-Петербург
"; 6 апреля; 4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13; Toyota Land Cruiser Prado 150 Series  ; 2011 ; 1 690 000 ; 138 924 ;" Всеволожск
"; 24 апреля; 4,4; 3.0 л; 173 л.с.; автомат; дизель; ДТ; полный; 11.7 с; Япония; 5; 5, 7; 4760; 1885; 1845; 2790; 621/1934; 2165; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 175; 11.7; ДТ; переднее, продольное; 2982; турбонаддув; 173 / 127 при 3400; 410 при 1600 – 2800; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.9; 96 × 103
14; Toyota Land Cruiser 200 Series  ; 2010 ; 1 799 000 ; 193 200 ;" Белёв
"; 16 декабря 2017; 4,5; 4.7 л; 288 л.с.; автомат; бензин; АИ-95; полный; 9.5 с; Япония; 5; 7; 4950; 1970; 1950; 2850; 701/1267; 2585; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 200; 9.5; АИ-95; переднее, продольное; 4664; нет; 288 / 212 при 5400; 445 при 3400; V-образное; 8; 4; распределенный впрыск (многоточечный); 10; 94 × 84
15; Toyota RAV 4 IV (CA40) Рестайлинг  ; 2016 ; 1 320 000 ; 22 865 ;" Курск
"; 30 марта; 4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16; Toyota Land Cruiser Prado 150 Series  ; 2011 ; 1 680 000 ; 158 000 ;" Домодедово
"; 13 апреля; 4,4; 3.0 л; 173 л.с.; автомат; дизель; ДТ; полный; 11.7 с; Япония; 5; 5, 7; 4760; 1885; 1845; 2790; 621/1934; 2165; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 175; 11.7; ДТ; переднее, продольное; 2982; турбонаддув; 173 / 127 при 3400; 410 при 1600 – 2800; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.9; 96 × 103
17; Toyota Corolla X (E140, E150) Рестайлинг  ; 2011 ; 575 000 ; 136 000 ;" Москва
"; 24 апреля; 4,5; 1.6 л; 124 л.с.; механика; бензин; АИ-95; передний; 10.4 с; Япония; 4; 5; 4545; 1760; 1470; 2600; 450; 1340; механика; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 192; 10.4; АИ-95; переднее, поперечное; 1598; нет; 124 / 91 при 6000; 157 при 5200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.2; 80.5 × 78.5
18; Toyota Camry VII (XV50)  ; 2012 ;950 000 ; 104 781 ;" Мытищи
"; 17 марта; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19; Toyota Highlander III (U50)  ; 2014 ;2 500 000 ; 45 500 ;" Видное
"; 24 апреля; 4,6; 3.5 л; 249 л.с.; автомат; бензин; АИ-95; полный; 8.7 с; Япония; 5; 7; 4865; 1925; 1730; 2790; 391/2370; 2005; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 8.7; АИ-95; переднее, поперечное; 3456; нет; 249 / 183 при 6200; 337 при 4700; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.8; 94 × 83
20; Toyota Celica VI (T200) Рестайлинг  ; 1998 ; 350 000 ; 260 000 ;" Обнинск
"; 24 апреля;  ; 2.0 л; 200 л.с.; автомат; бензин; АИ-95; передний;; Япония; 3; 4; 4425; 1750; 1305; 2535; 285; 1240; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1998; нет; 200 / 147 при 7000; 205 при 6000; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 86 × 86
21; Toyota Premio II (T26)  ; 2007 ; 640 000 ; 135 000 ;" Липецк
"; 24 апреля;  ; 1.8 л; 136 л.с.; вариатор; бензин; АИ-95; передний;; Япония; 4; 5; 4600; 1695; 1475; 2700; ; 1220; вариатор;; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; барабанные;;; АИ-95; переднее, поперечное; 1794; нет; 136 / 100 при 6000; 175 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 79 × 91.5
22; Toyota Camry VII (XV50)  ; 2013 ; 1 050 000 ; 91 000 ;" Самара
"; 23 апреля; 4,4; 2.5 л; 181 л.с.; автомат; бензин; АИ-95; передний; 9 с; Япония; 4; 5; 4825; 1825; 1480; 2775; 506; 1510; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 9; АИ-95; переднее, поперечное; 2494; нет; 181 / 133 при 6000; 231 при 4100; рядное; 4; 4; распределенный впрыск (многоточечный); 10.4; 90 × 98
23; Toyota RAV 4 III (XA30) Long  ; 2010 ; 870 000 ; 86 540 ;" Санкт-Петербург
"; 24 апреля; 4,3; 2.4 л; 170 л.с.; автомат; бензин; АИ-95; полный; 10.6 с; Япония; 5; 5; 4620; 1855; 1755; 2660; 586/1469; 1590; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 10.6; АИ-95; переднее, поперечное; 2362; нет; 170 / 125 при 6000; 224 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 88.5 × 96
24; Toyota Avensis II Рестайлинг  ; 2007 ; 400 000 ; 208 500 ;" Старый Оскол
"; 14 декабря 2017; 4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25; Toyota Sequoia II  ; 2011 ; 2 470 000 ; 156 000 ;" Череповец
"; 24 апреля; 4,8; 5.7 л; 381 л.с.; автомат; бензин; АИ-95; полный; 6.7 с; Япония; 5; 8; 5210; 2027; 1895; 3099; ; 2735; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;; 6.7; АИ-95; переднее, продольное; 5663; нет; 381 / 280 при 5600; 543 при 3600; V-образное; 8; 4; распределенный впрыск (многоточечный);; 94 × 102
26; Toyota Land Cruiser Prado 150 Series  ; 2010 ; 1 830 000 ; 67 000 ;" Кировск
"; 24 апреля; 4,4; 4.0 л; 282 л.с.; автомат; бензин; АИ-95; полный; 9.2 с; Япония; 5; 5, 7; 4760; 1885; 1845; 2790; 621/1934; 2125; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 180; 9.2; АИ-95; переднее, продольное; 3956; нет; 282 / 207 при 5600; 387 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.4; 94 × 95
27; Toyota Highlander III (U50)  ; 2014 ; 2 200 000 ; 74 000 ;" Орёл
"; 23 апреля; 4,6; 3.5 л; 249 л.с.; автомат; бензин; АИ-95; полный; 8.7 с; Япония; 5; 7; 4865; 1925; 1730; 2790; 391/2370; 2005; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 8.7; АИ-95; переднее, поперечное; 3456; нет; 249 / 183 при 6200; 337 при 4700; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.8; 94 × 83
28; Toyota RAV 4 III (XA30) Рестайлинг  ; 2011 ;880 000 ; 66 000 ;" Калуга
"; 23 апреля; 4,2; 2.0 л; 148 л.с.; вариатор; бензин; АИ-95; полный; 11.5 с; Япония; 5; 5; 4445; 1815; 1685; 2560; 410; 1580; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.5; АИ-95; переднее, поперечное; 1998; нет; 148 / 109 при 6000; 190 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 86 × 86
29; Toyota Camry VI (XV40)  ; 2006 ; 580 000 ; 172 000 ;" Рязань
"; 23 апреля; 4,4; 2.4 л; 167 л.с.; автомат; бензин; АИ-95; передний; 9.3 с; Япония; 4; 5; 4815; 1820; 1480; 2775; 535; 1500; автомат; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 205; 9.3; АИ-95; переднее, поперечное; 2362; нет; 167 / 123 при 6000; 224 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.6; 88.5 × 96
30; Toyota Camry VII (XV50)  ; 2013 ; 930 000 ; 120 861 ;" Москва
"; 16 марта; 4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31; Toyota Camry VII (XV50) Рестайлинг  ; 2015 ; 1 270 000 ; 45 681 ;" Одинцово
"; 4 января; 4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32; Toyota Sprinter Trueno VIII  ; 1991 ; 160 000 ; 100 000 ;" Москва
"; 3 февраля;  ; 1.6 л; 170 л.с.; механика; бензин; АИ-95; передний;; Япония; 2; 4; 4285; 1695; 1305; 2465; ; 1150; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, поперечное; 1587; компрессор; 170 / 125 при 6400; 205 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 8.9; 81 × 77
33; Toyota Land Cruiser 200 Series Рестайлинг 1  ; 2012 ; 2 400 000 ; 75 000 ;" Красное Село
"; 13 ноября 2017; 4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34; Toyota Land Cruiser Prado 120 Series  ; 2006 ; 1 100 000 ; 340 000 ;" Иваново
"; 10 марта; 4,5; 4.0 л; 249 л.с.; автомат; бензин; АИ-92; полный; 9.5 с; Япония; 5; 5, 7; 4850; 1875; 1855; 2790; 620/1850; 1900; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 175; 9.5; АИ-92; переднее, продольное; 3956; нет; 249 / 183 при 5200; 382 при 3800; V-образное; 6; 4; распределенный впрыск (многоточечный); 10; 94 × 95
35; Toyota Chaser V (X90) Рестайлинг  ; 1994 ; 600 000 ; 150 000 ;" Санкт-Петербург
"; 24 апреля;  ; 2.5 л; 280 л.с.; механика; бензин; АИ-95; задний;; Япония; 4; 5; 4750; 1750; 1390; 2730; ; 1450; механика; 5; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые;;; АИ-95; переднее, продольное; 2491; турбонаддув; 280 / 206 при 6200; 362 при 4800; рядное; 6; 4; распределенный впрыск (многоточечный); 8.5; 86 × 71.5
36; Toyota Camry VII (XV50) Рестайлинг  ; 2014 ; 1 180 000 ; 57 000 ;" Обнинск
"; 23 апреля; 4,2; 2.5 л; 181 л.с.; автомат; бензин; АИ-95; передний; 9 с; Япония; 4; 5; 4850; 1825; 1480; 2775; 506; 1540; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 9; АИ-95; переднее, поперечное; 2494; нет; 181 / 133 при 6000; 231 при 4100; рядное; 4; 4; распределенный впрыск (многоточечный); 10.4; 90 × 98
37; Toyota RAV 4 II (XA20)  ; 2001 ; 389 900 ; 353 539 ;" Пенза
"; 23 апреля; 4,1; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; полный; 10.6 с; Япония; 5; 5; 4245; 1785; 1680; 2490; 400/1150; 1295; автомат; 4; полный; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 10.6; АИ-95; переднее, поперечное; 1998; нет; 150 / 110 при 6000; 192 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 86 × 86
38; Toyota Corolla IX (E120, E130)  ; 2000 ; 300 000 ; 277 000 ;" Санкт-Петербург
"; 24 апреля; 4,4; 1.5 л; 110 л.с.; автомат; бензин; АИ-92; передний;; Япония; 4; 5; 4529; 1699; 1466; 2600; 437; 1050; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, поперечное; 1496; нет; 110 / 80 при 6000; 141 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 75 × 84.7
39; Toyota Camry VII (XV50) Рестайлинг  ; 2014 ; 1 180 000 ; 57 000 ;" Москва
"; 23 апреля; 4,2; 2.5 л; 181 л.с.; автомат; бензин; АИ-95; передний; 9 с; Япония; 4; 5; 4850; 1825; 1480; 2775; 506; 1540; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 9; АИ-95; переднее, поперечное; 2494; нет; 181 / 133 при 6000; 231 при 4100; рядное; 4; 4; распределенный впрыск (многоточечный); 10.4; 90 × 98
40; Toyota RAV 4 II (XA20)  ; 2001 ; 389 900 ; 353 539 ;" Санкт-Петербург
"; 23 апреля; 4,1; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; полный; 10.6 с; Япония; 5; 5; 4245; 1785; 1680; 2490; 400/1150; 1295; автомат; 4; полный; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 10.6; АИ-95; переднее, поперечное; 1998; нет; 150 / 110 при 6000; 192 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 86 × 86
41; Toyota Corolla IX (E120, E130)  ; 2000 ; 300 000 ; 277 000 ;" Первоуральск
"; 24 апреля; 4,4; 1.5 л; 110 л.с.; автомат; бензин; АИ-92; передний;; Япония; 4; 5; 4529; 1699; 1466; 2600; 437; 1050; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, поперечное; 1496; нет; 110 / 80 при 6000; 141 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 75 × 84.7
42; Toyota RAV 4 II (XA20)  ; 2003 ; 450 000 ; 199 450 ;" Екатеринбург
"; 23 апреля; 4,1; 2.0 л; 150 л.с.; механика; бензин; АИ-95; полный; 10.6 с; Япония; 3; 5; 3850; 1785; 1670; 2280; 150/766; 1295; механика; 5; полный; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 10.6; АИ-95; переднее, поперечное; 1998; нет; 150 / 110 при 6000; 192 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 86 × 86
43; Toyota Camry VI (XV40)  ; 2008 ;615 000 ; 167 000 ;" Москва
"; 23 апреля; 4,4; 3.5 л; 277 л.с.; автомат; бензин; АИ-95; передний; 6.8 с; Япония; 4; 5; 4815; 1820; 1480; 2775; 535; 1570; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 230; 6.8; АИ-95; переднее, поперечное; 3456; нет; 277 / 204 при 6200; 346 при 4700; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.8; 94 × 83
44; Toyota Corolla X (E140, E150) AMT  ; 2007 ; 395 000 ; 189 500 ;" Москва
"; 23 апреля; 4,4; 1.6 л; 124 л.с.; робот; бензин; АИ-95; передний; 12.1 с; Япония; 4; 5; 4540; 1760; 1470; 2600; 450; 1320; робот; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 195; 12.1; АИ-95; переднее, поперечное; 1598; нет; 124 / 91 при 6000; 157 при 5200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.2; 80.5 × 78.5
45; Toyota Passo II (C30)  ; 2012 ; 435 000 ; 51 000 ;" Москва
"; 24 апреля;  ; 1.0 л; 69 л.с.; вариатор; бензин; АИ-95; передний; 13.9 с; Япония; 5; 5; 3650; 1665; 1535; 2440; ; 910; вариатор;; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 160; 13.9; АИ-95; переднее, поперечное; 996; нет; 69 / 51 при 6000; 92 при 3600; рядное; 3; 4; распределенный впрыск (многоточечный); 10.5; 71 × 83.9
46; Toyota Land Cruiser 200 Series Рестайлинг 1  ; 2012 ; 2 400 000 ; 75 000 ;" Воронеж
"; 13 ноября 2017; 4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47; Toyota Corolla IX (E120, E130)  ; 2002 ; 375 000 ; 142 000 ;" Обнинск
"; 23 апреля; 4,4; 1.8 л; 192 л.с.; механика; бензин; АИ-95; передний; 8.4 с; Япония; 5; 5; 4180; 1710; 1475; 2600; 289/960; 1270; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 225; 8.4; АИ-95; переднее, поперечное; 1796; нет; 192 / 141 при 7800; 180 при 6800; рядное; 4; 4; распределенный впрыск (многоточечный); 11.5; 82 × 85
48; Toyota Camry VII (XV50) Рестайлинг  ; 2015 ; 1 270 000 ; 45 000 ;" Екатеринбург
"; 23 апреля; 4,2; 2.5 л; 181 л.с.; автомат; бензин; АИ-95; передний; 9 с; Япония; 4; 5; 4850; 1825; 1480; 2775; 506; 1540; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 9; АИ-95; переднее, поперечное; 2494; нет; 181 / 133 при 6000; 231 при 4100; рядное; 4; 4; распределенный впрыск (многоточечный); 10.4; 90 × 98
49; Toyota Avensis II Рестайлинг  ; 2006 ; 499 000 ; 113 852 ;" Москва
"; 23 апреля; 4,5; 2.0 л; 147 л.с.; автомат; бензин; АИ-95; передний; 11.3 с; Япония; 5; 5; 4700; 1760; 1525; 2700; 520/1500; 1420; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 205; 11.3; АИ-95; переднее, поперечное; 1998; нет; 147 / 108 при 5700; 196 при 4000; рядное; 4; 4; непосредственный впрыск (прямой); 11; 86 × 86
50; Toyota Corolla IX (E120, E130) Рестайлинг  ; 2006 ; 309 000 ; 105 000 ;" Пенза
"; 23 апреля; 4,5; 1.6 л; 110 л.с.; механика; бензин; АИ-95; передний; 10.2 с; Япония; 4; 5; 4410; 1695; 1470; 2600; 437; 1150; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.2; АИ-95; переднее, поперечное; 1598; нет; 110 / 81 при 6000; 150 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 79 × 82
51; Toyota Prius II Рестайлинг (XW20)  ; 2006 ; 449 000 ; 177 191 ;" Ставрополь
"; 23 апреля; 4,6; 1.5 л; 76 л.с.; автомат; гибрид; АИ-95; передний; 10.9 с; Япония; 5; 5; 4450; 1725; 1490; 2700; 408; 1270; автомат; 1; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 170; 10.9; АИ-95; переднее, поперечное; 1497; нет; 76 / 56 при 5000; 110 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 13; 75 × 84.7
52; Toyota Avensis II  ; 2006 ; 460 000 ; 153 000 ;" Москва
"; 15 марта; 4,5; 2.4 л; 163 л.с.; автомат; бензин; АИ-95; передний; 9.3 с; Япония; 4; 5; 4630; 1760; 1480; 2700; 520; 1380; автомат; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 220; 9.3; АИ-95; переднее, поперечное; 2362; нет; 163 / 120 при 5800; 230 при 3800; рядное; 4; 4; непосредственный впрыск (прямой); 11; 88.5 × 96
53; Toyota Highlander II (U40) Рестайлинг  ; 2012 ; 1 159 000 ; 173 000 ;" Ульяновск
"; 23 апреля;  ; 3.5 л; 273 л.с.; автомат; бензин; АИ-95; полный; 8.2 с; Япония; 5; 7; 4785; 1910; 1760; 2790; 292/2282; 2075; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 8.2; АИ-95; переднее, поперечное; 3456; нет; 273 / 201 при 6200; 337 при 4700; V-образное; 6; 4; непосредственный впрыск (прямой); 10.8; 94 × 83
54; Toyota RAV 4 IV (CA40)  ; 2013 ; 1 390 000 ; 15 369 ;" Москва и Московская область
"; 18 марта; 4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55; Toyota Raum II  ; 2005 ; 320 000 ; 230 000 ;" Орёл
"; 24 апреля; 3,8; 1.5 л; 109 л.с.; автомат; бензин; АИ-92; передний;; Япония; 5; 5; 4045; 1690; 1535; 2500; ; 1150; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, поперечное; 1496; нет; 109 / 80 при 6000; 141 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 75 × 84.7
56; Toyota Vitz I (P10)  ; 2002 ; 185 000 ; 199 000 ;" Люберцы
"; 24 апреля; 4,3; 1.0 л; 70 л.с.; автомат; бензин; АИ-95; передний;; Япония; 5; 5; 3635; 1660; 1500; 2370; 250;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-95; переднее, поперечное; 997; нет; 70 / 51 при 6000; 95 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 69 × 66.7
