;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
14; Alfa Romeo 146  ; 1998 ; 90 000 ; 162 000 ; 21 апреля; 4,3; 1.6 л; 120 л.с.; механика; бензин; АИ-95; передний; 10.4 с; Италия; 5; 5; 4235; 1712; 1426; 2540; 380/1225; 1190; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 195; 10.4; АИ-95;; 1598; нет; 120 / 88 при 6300; 144 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 82 × 75.6
15; Alfa Romeo 147 I  ; 2003 ; 220 000 ; 168 700 ; 22 апреля;  ; 2.0 л; 150 л.с.; механика; бензин; АИ-95; передний; 9.3 с; Италия; 5; 5; 4170; 1729; 1442; 2546; 280/1030; 1250; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 208; 9.3; АИ-95; переднее, поперечное; 1970; нет; 150 / 110 при 6300; 181 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 83 × 91
16; Alfa Romeo 164 I  ; 1988 ; 100 000 ; 100 000 ; 14 апреля;  ; 2.0 л; 148 л.с.; механика; бензин; АИ-95; передний; 9.2 с; Италия; 4; 5; 4560; 1760; 1390; 2660; 504; 1200; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 215; 9.2; АИ-95; переднее, поперечное; 1962; нет; 148 / 108 при 5800; 187 при 4700; рядное; 4; 2; распределенный впрыск (многоточечный); 10.1; 84 × 88.5
17; Alfa Romeo Giulietta III  ; 2014 ; 999 000 ; 28 000 ; 25 февраля; 3,9; 1.4 л; 170 л.с.; робот; бензин; АИ-95; передний; 7.6 с; Италия; 5; 5; 4351; 1798; 1465; 2634; 350/1045; 1365; робот; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 218; 7.6; АИ-95; переднее, поперечное; 1368; турбонаддув; 170 / 125 при 5500; 250 при 2500; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 72 × 84
18; Alfa Romeo Giulietta III  ; 2012 ; 800 000 ; 140 000 ; 21 апреля; 3,9; 1.4 л; 170 л.с.; робот; бензин; АИ-95; передний; 7.6 с; Италия; 5; 5; 4351; 1798; 1465; 2634; 350/1045; 1365; робот; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 218; 7.6; АИ-95; переднее, поперечное; 1368; турбонаддув; 170 / 125 при 5500; 250 при 2500; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 72 × 84
19; Alfa Romeo MiTo I Рестайлинг  ; 2014 ; 820 000 ; 10 100 ; 18 апреля;  ; 1.4 л; 140 л.с.; робот; бензин; АИ-95; передний; 8.1 с; Италия; 3; 4, 5; 4063; 1720; 1446; 2511; 270; 1170; робот; 6; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 209; 8.1; АИ-95; переднее, поперечное; 1368; турбонаддув; 140 / 102 при 5000; 230 при 2500; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 72 × 84
20; Alfa Romeo 156 I  ; 2001 ; 330 000 ; 251 ; 16 апреля; 4,2; 1.8 л; 140 л.с.; механика; бензин; АИ-95; передний; 9.4 с; Италия; 4; 5; 4430; 1745; 1415; 2595; 378; 1230; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 208; 9.4; АИ-95; переднее, поперечное; 1747; нет; 140 / 103 при 6500; 163 при 3900; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 82 × 82.7
21; Alfa Romeo 166 I  ; 1999 ; 225 000 ; 168 500 ; 16 апреля;  ; 3.0 л; 226 л.с.; автомат; бензин; АИ-95; передний; 8.5 с; Италия; 4; 5; 4720; 1815; 1416; 2700; 490;; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 237; 8.5; АИ-95; переднее, поперечное; 2959; нет; 226 / 166 при 6200; 275 при 5000; V-образное; 6; 4; распределенный впрыск (многоточечный); 10; 93 × 72.6
22; Alfa Romeo 159  ; 2007 ; 750 000 ; 200 000 ; 14 апреля; 4,4; 2.2 л; 185 л.с.; робот; бензин; АИ-95; передний; 9 с; Италия; 4; 5; 4660; 1828; 1417; 2700; 405; 1490; робот; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 220; 9; АИ-95; переднее, поперечное; 2198; нет; 185 / 136 при 6000; 230 при 4500; рядное; 4; 4; непосредственный впрыск (прямой); 11.3; 86 × 94.6
23; Alfa Romeo 147 I  ; 2002 ; 260 000 ; 280 000 ; 13 апреля;  ; 1.6 л; 105 л.с.; механика; бензин; АИ-95; передний; 11.3 с; Италия; 3; 5; 4170; 1729; 1442; 2546; 280/1030; 1190; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.3; АИ-95; переднее, поперечное; 1598; нет; 105 / 77 при 5600; 140 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 82 × 72.65
24; Alfa Romeo GT  ; 2004 ; 395 000 ; 180 000 ; 10 апреля; 3,7; 1.9 л; 150 л.с.; механика; дизель; ДТ; передний; 9.6 с; Италия; 2; 4; 4489; 1763; 1355; 2596; 320/905; 1365; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 209; 9.6; ДТ;; 1910; турбонаддув; 150 / 110 при 4000; 305 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18.5; 82 × 90.4
25; Alfa Romeo 156 I  ; 2002 ; 240 000 ; 280 000 ; 9 апреля; 4,2; 2.0 л; 150 л.с.; механика; бензин; АИ-95; передний; 8.8 с; Италия; 4; 5; 4430; 1745; 1415; 2595; 378; 1250; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 214; 8.8; АИ-95; переднее, поперечное; 1970; нет; 150 / 110 при 6300; 181 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 83 × 91
26; Alfa Romeo MiTo I  ; 2008 ; 550 000 ; 140 000 ; 9 апреля;  ; 1.4 л; 155 л.с.; механика; бензин; АИ-95; передний; 8 с; Италия; 3; 4, 5; 4063; 1720; 1446; 2511; 270; 1220; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 215; 8; АИ-95;; 1368; турбонаддув; 155 / 114 при 5500; 230 при 3000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
27; Alfa Romeo 147 I  ; 2002 ; 310 000 ; 184 000 ; 8 апреля;  ; 2.0 л; 150 л.с.; механика; бензин; АИ-95; передний; 9.3 с; Италия; 5; 5; 4170; 1729; 1442; 2546; 280/1030; 1250; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 208; 9.3; АИ-95; переднее, поперечное; 1970; нет; 150 / 110 при 6300; 181 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 83 × 91
28; Alfa Romeo 156 I  ; 2000 ; 315 000 ; 210 000 ; 7 апреля; 4,2; 1.9 л; 110 л.с.; механика; дизель; ДТ; передний; 10.3 с; Италия; 4; 5; 4430; 1745; 1415; 2595; 378; 1270; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 191; 10.3; ДТ; переднее, поперечное; 1910; турбонаддув; 110 / 81 при 4000; 255 при 2000; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18.5; 82 × 90.4
29; Alfa Romeo 164 I  ; 1988 ; 110 000 ; 160 000 ; 1 апреля;  ; 2.5 л; 117 л.с.; механика; дизель; ДТ; передний; 11.1 с; Италия; 4; 5; 4560; 1760; 1390; 2660; 504; 1320; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 11.1; ДТ; переднее, поперечное; 2499; турбонаддув; 117 / 86 при 4200; 258 при 2500; рядное; 4; 2; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 22; 92 × 94
30; Alfa Romeo Brera  ; 2008 ; 830 000 ; 55 000 ; 29 марта; 4,2; 3.2 л; 260 л.с.; автомат; бензин; АИ-98; полный; 7 с; Италия; 3; 4; 4410; 1830; 1341; 2528; 300/610; 1650; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 240; 7; АИ-98; переднее, поперечное; 3195; нет; 260 / 191 при 6200; 321 при 4500; V-образное; 6; 4; непосредственный впрыск (прямой); 11.25; 85.6 × 89
31; Alfa Romeo 147 I  ; 2003 ; 180 000 ; 360 000 ; 27 марта;  ; 1.9 л; 140 л.с.; механика; дизель; ДТ; передний; 9.1 с; Италия; 5; 5; 4170; 1729; 1442; 2546; 280/1030; 1275; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 206; 9.1; ДТ;; 1910; турбонаддув; 140 / 103 при 4000; 305 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18.5; 82 × 90.4
32; Alfa Romeo 147 I  ; 2003 ; 280 000 ; 234 000 ; 26 марта;  ; 1.6 л; 120 л.с.; механика; бензин; АИ-95; передний; 10.6 с; Италия; 5; 5; 4170; 1729; 1442; 2546; 280/1030; 1200; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 195; 10.6; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6200; 148 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 82 × 72.65
33; Alfa Romeo 156 I Рестайлинг 1  ; 2002 ; 245 000 ; 144 000 ; 24 марта;  ; 2.0 л; 165 л.с.; механика; бензин; АИ-95; передний; 8.2 с; Италия; 4; 5; 4430; 1745; 1415; 2595; 378; 1285; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 220; 8.2; АИ-95; переднее, поперечное; 1970; нет; 165 / 121 при 6400; 206 при 3250; рядное; 4; 4; непосредственный впрыск (прямой); 11.3; 83 × 91
34; Alfa Romeo 159  ; 2009 ; 795 000 ; 200 000 ; 21 марта; 4,4; 1.8 л; 200 л.с.; механика; бензин; АИ-95; передний; 7.9 с; Италия; 5; 5; 4660; 1828; 1417; 2700; 445/1235; 1575; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 233; 7.9; АИ-95;; 1750; турбонаддув; 200 / 147 при 5000; 320 при 1400; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 83 × 80.5
35; Alfa Romeo 156 I  ; 1999 ; 160 000 ; 245 000 ; 16 марта; 4,2; 1.6 л; 120 л.с.; механика; бензин; АИ-95; передний; 10.5 с; Италия; 4; 5; 4430; 1745; 1415; 2595; 378; 1230; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 10.5; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6200; 146 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 82 × 72.65
36; Alfa Romeo 156 I  ; 1999 ; 149 999 ; 200 000 ; 10 марта; 4,2; 1.8 л; 144 л.с.; механика; бензин; АИ-95; передний; 9.3 с; Италия; 4; 5; 4430; 1745; 1415; 2595; 378; 1225; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 9.3; АИ-95; переднее, поперечное; 1747; нет; 144 / 106 при 6500; 169 при 3500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 82 × 82.7
37; Alfa Romeo 156 I  ; 2002 ; 235 000 ; 147 500 ; 10 марта; 4,2; 2.0 л; 150 л.с.; механика; бензин; АИ-95; передний; 8.8 с; Италия; 4; 5; 4430; 1745; 1415; 2595; 378; 1250; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 214; 8.8; АИ-95; переднее, поперечное; 1970; нет; 150 / 110 при 6300; 181 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 83 × 91
38; Alfa Romeo Spider III  ; 2007 ; 1 250 000 ; 97 000 ; 4 марта; 4,8; 3.2 л; 260 л.с.; автомат; бензин; АИ-95; полный; 7 с; Италия; 2; 2; 4393; 1830; 1318; 2528; 200/253; 1765; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 240; 7; АИ-95; переднее, поперечное; 3195; нет; 260 / 191 при 6300; 322 при 4500; V-образное; 6; 4; непосредственный впрыск (прямой); 11.3; 85.6 × 89
39; Alfa Romeo 159  ; 2008 ; 610 000 ; 152 000 ; 1 марта; 4,4; 1.9 л; 150 л.с.; автомат; дизель; ДТ; передний; 9.6 с; Италия; 4; 5; 4660; 1828; 1417; 2700; 405; 1545; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 207; 9.6; ДТ; переднее, поперечное; 1910; турбонаддув; 150 / 110 при 4000; 320 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.5; 82 × 90.4
40; Alfa Romeo 156 I  ; 1998 ; 240 000 ; 200 000 ; 27 февраля; 4,2; 2.0 л; 155 л.с.; механика; бензин; АИ-95; передний; 8.6 с; Италия; 4; 5; 4430; 1745; 1415; 2595; 378; 1245; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 216; 8.6; АИ-95; переднее, поперечное; 1970; нет; 155 / 114 при 6400; 187 при 3500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.1; 83 × 91
41; Alfa Romeo GTV  ; 1999 ; 377 000 ; 169 000 ; 25 января;  ; 2.0 л; 155 л.с.; механика; бензин; АИ-95; передний; 8.3 с; Италия; 2; 4; 4299; 1776; 1318; 2540; 155; 1370; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 215; 8.3; АИ-95;; 1970; нет; 155 / 114 при 6400; 187 при 3500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.1; 83 × 91
42; Alfa Romeo Giulietta III  ; 2013 ; 870 000 ; 108 400 ; 25 декабря 2017; 3,9; 1.4 л; 170 л.с.; робот; бензин; АИ-95; передний; 7.6 с; Италия; 5; 5; 4351; 1798; 1465; 2634; 350/1045; 1365; робот; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 218; 7.6; АИ-95; переднее, поперечное; 1368; турбонаддув; 170 / 125 при 5500; 250 при 2500; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 72 × 84
43; Alfa Romeo 156 I  ; 2000 ; 170 000 ; 288 000 ; 17 декабря 2017; 4,2; 1.8 л; 144 л.с.; механика; бензин; АИ-95; передний; 9.3 с; Италия; 4; 5; 4430; 1745; 1415; 2595; 378; 1225; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 9.3; АИ-95; переднее, поперечное; 1747; нет; 144 / 106 при 6500; 169 при 3500; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 82 × 82.7
44; Alfa Romeo 159  ; 2007 ; 515 000 ; 131 000 ; 30 ноября 2017; 4,4; 1.9 л; 150 л.с.; механика; дизель; ДТ; передний; 9.6 с; Италия; 5; 5; 4660; 1828; 1417; 2700; 445/1235; 1590; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 205; 9.6; ДТ; переднее, поперечное; 1910; турбонаддув; 150 / 110 при 4000; 320 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.5; 82 × 90.4
45; Alfa Romeo 147 I  ; 2003 ; 240 000 ; 136 000 ; 28 ноября 2017;  ; 2.0 л; 150 л.с.; робот; бензин; АИ-95; передний; 9.3 с; Италия; 3; 5; 4170; 1729; 1442; 2546; 280/1030; 1250; робот; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 208; 9.3; АИ-95; переднее, поперечное; 1970; нет; 150 / 110 при 6300; 181 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 83 × 91
46; Alfa Romeo GT  ; 2005 ; 395 000 ; 153 000 ; 13 ноября 2017; 3,7; 2.0 л; 165 л.с.; механика; бензин; АИ-95; передний; 8.7 с; Италия; 2; 4; 4489; 1763; 1355; 2596; 320/905; 1325; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 216; 8.7; АИ-95; переднее, поперечное; 1970; нет; 165 / 121 при 6400; 206 при 3250; рядное; 4; 4; непосредственный впрыск (прямой); 11.3; 83 × 91
47; Alfa Romeo 159  ; 2006 ; 410 000 ; 130 000 ; 25 сентября 2017; 4,4; 1.8 л; 140 л.с.; механика; бензин; АИ-95; передний; 10.4 с; Италия; 4; 5; 4660; 1828; 1417; 2700; 405; 1430; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 206; 10.4; АИ-95; переднее, поперечное; 1796; нет; 140 / 103 при 6500; 175 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 80.5 × 88.4
48; Alfa Romeo 159  ; 2006 ; 499 000 ; 190 000 ; 30 августа 2017; 4,4; 2.2 л; 185 л.с.; механика; бензин; АИ-95; передний; 8.8 с; Италия; 4; 5; 4660; 1828; 1417; 2700; 405; 1495; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 222; 8.8; АИ-95; переднее, поперечное; 2198; нет; 185 / 136 при 6500; 230 при 4500; рядное; 4; 4; непосредственный впрыск (прямой); 11.3; 86 × 94.6
49; Alfa Romeo 159  ; 2008 ; 649 500 ; 161 000 ; 23 июля 2017; 4,4; 1.9 л; 150 л.с.; автомат; дизель; ДТ; передний; 9.7 с; Италия; 5; 5; 4660; 1828; 1417; 2700; 445/1235;; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 207; 9.7; ДТ;; 1910; турбонаддув; 150 / 110 при 4000; 320 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 18.5; 82 × 90.4
50; Alfa Romeo 164 I Рестайлинг  ; 1994 ; 140 000 ; 173 000 ; 7 июня 2017; 4,7; 2.0 л; 144 л.с.; механика; бензин; АИ-95; передний; 9.9 с; Италия; 4; 5; 4670; 1760; 1390; 2660; 504; 1400; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 210; 9.9; АИ-95; переднее, поперечное; 1995; нет; 144 / 106 при 5800; 187 при 5000; рядное; 4; 2; распределенный впрыск (многоточечный); 10; 84 × 90
51; Alfa Romeo 156 I  ; 1998 ; 135 000 ; 95 000 ; 14 мая 2017; 4,2; 2.5 л; 190 л.с.; механика; бензин; АИ-95; передний; 7.3 с; Италия; 4; 5; 4430; 1745; 1415; 2595; 378; 1295; механика; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 230; 7.3; АИ-95; переднее, поперечное; 2492; нет; 190 / 140 при 6300; 218 при 5000; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 88 × 68.3
52; Alfa Romeo 164 I  ; 1991 ; 120 000 ; 250 000 ; 4 мая 2017;  ; 2.0 л; 143 л.с.; механика; бензин; АИ-95; передний; 9.2 с; Италия; 4; 5; 4560; 1760; 1390; 2660; 504; 1380; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 9.2; АИ-95; переднее, поперечное; 1962; нет; 143 / 105 при 5800; 188 при 4700; рядное; 4; 2; распределенный впрыск (многоточечный); 10; 84 × 88.5
